Date,Open,Close,High,Low,Volume,company
2016-06-10 00:00:00-04:00,22.45098961936897,22.51934814453125,22.63783428459242,22.439597690794933,126851600,AAPL
2016-06-13 00:00:00-04:00,22.48744789709202,22.17983627319336,22.58542752237489,22.12515049628161,152082000,AAPL
2016-06-14 00:00:00-04:00,22.17527793719464,22.207178115844727,22.43959568992894,22.04539814171088,127727600,AAPL
2016-06-15 00:00:00-04:00,22.289206547254377,22.134262084960938,22.42364449789377,22.109197411764256,117780800,AAPL
2016-06-16 00:00:00-04:00,21.977035417316305,22.22768211364746,22.273253292019117,21.890449483038555,125307200,AAPL
2016-06-17 00:00:00-04:00,22.01577297896761,21.721834182739254,22.022608481926333,21.714998679780532,244032800,AAPL
2016-06-20 00:00:00-04:00,21.874499747171008,21.66942596435547,22.004379519882672,21.653475877826985,137647600,AAPL
2016-06-21 00:00:00-04:00,21.632968600661837,21.853992462158203,21.954249400307937,21.573724679189954,142185600,AAPL
2016-06-22 00:00:00-04:00,21.931460137712364,21.77195930480957,22.077289967345976,21.726386396531133,116876400,AAPL
2016-06-23 00:00:00-04:00,21.860826961449543,21.89728355407715,21.94057738759953,21.703603451018928,128960800,AAPL
2016-06-24 00:00:00-04:00,21.17041573627061,21.282066345214844,21.569169649500544,21.111171810973445,301245600,AAPL
2016-06-27 00:00:00-04:00,21.190918446796537,20.9721736907959,21.20231210907493,20.849129439590143,181958400,AAPL
2016-06-28 00:00:00-04:00,21.16813565519468,21.32535743713379,21.341309261800948,20.994962048588413,161779600,AAPL
2016-06-29 00:00:00-04:00,21.41194623924505,21.50992584228516,21.544105097006888,21.33447314598052,146124000,AAPL
2016-06-30 00:00:00-04:00,21.51903974417218,21.783355712890625,21.82209138908081,21.487139571023903,143345600,AAPL
2016-07-01 00:00:00-04:00,21.75828980720829,21.84943389892578,21.9815927449947,21.721833213578662,104106000,AAPL
2016-07-05 00:00:00-04:00,21.735501762692284,21.64435768127441,21.73778084279564,21.52359251222796,110820800,AAPL
2016-07-06 00:00:00-04:00,21.55550094658784,21.767410278320312,21.79703311573814,21.503094253113787,123796400,AAPL
2016-07-07 00:00:00-04:00,21.80613899689841,21.86082649230957,21.9884271714112,21.787911570190232,100558400,AAPL
2016-07-08 00:00:00-04:00,21.986151808280542,22.02944564819336,22.07729591094634,21.88589485993442,115648400,AAPL
2016-07-11 00:00:00-04:00,22.045398499948437,22.097806930541992,22.250472322052435,22.04084207653696,95179600,AAPL
2016-07-12 00:00:00-04:00,22.141098045276166,22.19806289672852,22.261863252206457,22.12970611804328,96670000,AAPL
2016-07-13 00:00:00-04:00,22.195786756571472,22.072742462158203,22.25502895362166,22.065905219332965,103568800,AAPL
2016-07-14 00:00:00-04:00,22.19122374005766,22.51022720336914,22.555798381658345,22.175273653813534,155676000,AAPL
2016-07-15 00:00:00-04:00,22.539848093956056,22.50794792175293,22.62643576573226,22.44414757734668,120548000,AAPL
2016-07-18 00:00:00-04:00,22.48971782636467,22.74720001220703,22.81555677620662,22.46693223836481,145975600,AAPL
2016-07-19 00:00:00-04:00,22.68567574516308,22.75631332397461,22.78593441287697,22.63554641130614,95119600,AAPL
2016-07-20 00:00:00-04:00,22.78593953559762,22.776824951171875,22.890754648849864,22.726695606044885,105104000,AAPL
2016-07-21 00:00:00-04:00,22.74720719905884,22.656063079833984,23.01380231358722,22.58770455580797,130808000,AAPL
2016-07-22 00:00:00-04:00,22.617321352202232,22.48060607910156,22.62643593553281,22.40085390956624,113254800,AAPL
2016-07-25 00:00:00-04:00,22.387189190729227,22.17983627319336,22.521625421143423,22.08413572899042,161531600,AAPL
2016-07-26 00:00:00-04:00,22.061341801452127,22.027162551879883,22.323380396934198,21.970197715402424,224959200,AAPL
2016-07-27 00:00:00-04:00,23.758894630827488,23.458120346069336,23.777123796795603,23.41254916957799,369379200,AAPL
2016-07-28 00:00:00-04:00,23.43078061625265,23.77484703063965,23.79991170167832,23.42850153567756,159479200,AAPL
2016-07-29 00:00:00-04:00,23.74067139063949,23.745227813720703,23.822700913535343,23.62446261013216,110934800,AAPL
2016-08-01 00:00:00-04:00,23.79080047410553,24.16448974609375,24.18727533810684,23.79080047410553,152671600,AAPL
2016-08-02 00:00:00-04:00,24.16449625333816,23.8067569732666,24.169052677596078,23.697383668349765,135266400,AAPL
2016-08-03 00:00:00-04:00,23.881936949305477,24.105239868164062,24.11663179214504,23.872822367063407,120810400,AAPL
2016-08-04 00:00:00-04:00,24.18772251920903,24.254159927368164,24.28394149053734,24.1189936837763,109634800,AAPL
2016-08-05 00:00:00-04:00,24.345784761845454,24.622989654541016,24.661935160909582,24.32516716947836,162213600,AAPL
2016-08-08 00:00:00-04:00,24.63216553189068,24.82689666748047,24.82689666748047,24.54969336881306,112148800,AAPL
2016-08-09 00:00:00-04:00,24.794817458663687,24.927690505981445,24.957473812255955,24.744416553749847,105260800,AAPL
2016-08-10 00:00:00-04:00,24.9047847471198,24.742128372192383,24.948313124863358,24.687146354095734,96034000,AAPL
2016-08-11 00:00:00-04:00,24.86125203860076,24.72608757019043,24.95518131150681,24.70775965140195,109938000,AAPL
2016-08-12 00:00:00-04:00,24.69172548754898,24.78336334228516,24.84292821004068,24.69172548754898,74641600,AAPL
2016-08-15 00:00:00-04:00,24.77419597093732,25.0811824798584,25.09492754442996,24.76045090636576,103472800,AAPL
2016-08-16 00:00:00-04:00,25.11555057536226,25.058277130126957,25.25300824220447,25.019331606850184,135177600,AAPL
2016-08-17 00:00:00-04:00,24.994126012119047,25.021617889404297,25.05598229904924,24.820014285005414,101424000,AAPL
2016-08-18 00:00:00-04:00,25.02391405299071,24.98954963684082,25.108677631934043,24.97580282167278,87938800,AAPL
2016-08-19 00:00:00-04:00,24.918529440935743,25.053695678710938,25.12929704486417,24.824601900923053,101472400,AAPL
2016-08-22 00:00:00-04:00,24.939149301694727,24.858966827392575,24.99413132009522,24.707764091982657,103280800,AAPL
2016-08-23 00:00:00-04:00,24.87729044942843,24.93685531616211,25.044529662541454,24.863545383200147,85030800,AAPL
2016-08-24 00:00:00-04:00,24.872705648487965,24.748994827270508,24.913942588893786,24.66881237310542,94700400,AAPL
2016-08-25 00:00:00-04:00,24.60237306342222,24.64361000061035,24.71462849049414,24.439716741137445,100344800,AAPL
2016-08-26 00:00:00-04:00,24.606957164357716,24.499282836914062,24.73066623435003,24.35495267551242,111065200,AAPL
2016-08-29 00:00:00-04:00,24.4259722703323,24.471790313720703,24.613829044778868,24.350370925679744,99881200,AAPL
2016-08-30 00:00:00-04:00,24.238117499698724,24.283935546875,24.398482412662144,24.16938868108785,99455600,AAPL
2016-08-31 00:00:00-04:00,24.206046556801446,24.306846618652344,24.41452096122076,24.201463702989773,118649600,AAPL
2016-09-01 00:00:00-04:00,24.31600947393821,24.451175689697266,24.46721218161649,24.196881497944915,106806000,AAPL
2016-09-02 00:00:00-04:00,24.673389240528223,24.68026351928711,24.742118045348192,24.47178742642036,107210000,AAPL
2016-09-06 00:00:00-04:00,24.719214953675976,24.67339515686035,24.81085279946069,24.629868534693674,107521600,AAPL
2016-09-07 00:00:00-04:00,24.703182703396976,24.824602127075195,24.916239988594533,24.529070941294915,169457200,AAPL
2016-09-08 00:00:00-04:00,24.570306062223672,24.173973083496094,24.574887168427484,24.109827109562545,212008000,AAPL
2016-09-09 00:00:00-04:00,23.972368262360416,23.626436233520508,24.219789915352397,23.626436233520508,186228000,AAPL
2016-09-12 00:00:00-04:00,23.51647360323829,24.1556453704834,24.219791340326505,23.488981724228417,181171200,AAPL
2016-09-13 00:00:00-04:00,24.629867062979635,24.73066711425781,24.92310675369148,24.568010777936287,248704800,AAPL
2016-09-14 00:00:00-04:00,24.90936478012508,25.60580825805664,25.89446687910045,24.87958147331745,443554800,AAPL
2016-09-15 00:00:00-04:00,26.08461591924033,26.47636604309082,26.513021884030763,25.99985059795173,359934400,AAPL
2016-09-16 00:00:00-04:00,26.37326959114504,26.327449798583984,26.604652989154477,26.125847954854454,319547600,AAPL
2016-09-19 00:00:00-04:00,26.38931269313128,26.020471572875977,26.616115042630625,25.944870207093928,188092000,AAPL
2016-09-20 00:00:00-04:00,25.89904905191292,26.018177032470703,26.144179293697142,25.775338217576035,138057200,AAPL
2016-09-21 00:00:00-04:00,26.08232456859692,26.01359748840332,26.114397555589942,25.75930327163957,144012800,AAPL
2016-09-22 00:00:00-04:00,26.196871731872807,26.25872802734375,26.33203796238013,26.11668926352781,124296000,AAPL
2016-09-23 00:00:00-04:00,26.21290370235973,25.82115364074707,26.29766901018156,25.555405827538955,209924800,AAPL
2016-09-26 00:00:00-04:00,25.57602405470779,25.86009979248047,25.97693808498759,25.55540645783113,119477600,AAPL
2016-09-27 00:00:00-04:00,25.887600779656815,25.908218383789062,25.928837735768383,25.73639802463205,98429600,AAPL
2016-09-28 00:00:00-04:00,26.045667218936227,26.1052303314209,26.263305567441613,25.98610235860507,118564400,AAPL
2016-09-29 00:00:00-04:00,25.92425212216763,25.69973945617676,26.07087199666693,25.61268445189491,143548000,AAPL
2016-09-30 00:00:00-04:00,25.76388543167753,25.89905166625977,25.97236160350625,25.612684450789608,145516400,AAPL
2016-10-03 00:00:00-04:00,25.821152495557605,25.777624130249023,25.899045267802105,25.722642127859363,86807200,AAPL
2016-10-04 00:00:00-04:00,25.901335472240014,25.887590408325195,26.187702622774587,25.80282510254227,118947200,AAPL
2016-10-05 00:00:00-04:00,25.97923413702205,25.89905166625977,26.038799007236943,25.816577768376614,85812400,AAPL
2016-10-06 00:00:00-04:00,26.04795570298124,26.09148406982422,26.19457554641964,25.91737235029872,115117200,AAPL
2016-10-07 00:00:00-04:00,26.187705565448898,26.13043212890625,26.244979001991545,26.004431617220373,97433600,AAPL
2016-10-10 00:00:00-04:00,26.35035671162633,26.58632469177246,26.746689583283207,26.28162965005582,144944000,AAPL
2016-10-11 00:00:00-04:00,26.96433027513969,26.643600463867188,27.191134317484888,26.620689693479395,256164000,AAPL
2016-10-12 00:00:00-04:00,26.88415216001,26.881860733032227,27.02848234621631,26.746696254737,150347200,AAPL
2016-10-13 00:00:00-04:00,26.75586432017206,26.799392700195312,26.90477563533593,26.51073403133809,140769600,AAPL
2016-10-14 00:00:00-04:00,27.00556902738245,26.94829559326172,27.07200642070408,26.833748725020254,142608800,AAPL
2016-10-17 00:00:00-04:00,26.87957459656984,26.929975509643555,26.996411170135023,26.753572313885545,94499600,AAPL
2016-10-18 00:00:00-04:00,27.07429842119308,26.91164207458496,27.081170953777765,26.907059220964147,98214000,AAPL
2016-10-19 00:00:00-04:00,26.86123678299604,26.83145523071289,26.978075061385127,26.070864203658324,80138400,AAPL
2016-10-20 00:00:00-04:00,26.771896638805003,26.81771469116211,26.89102462364147,26.650477226996685,96503200,AAPL
2016-10-21 00:00:00-04:00,26.76044125117844,26.712331771850582,26.78335202520313,26.639021839372905,92770800,AAPL
2016-10-24 00:00:00-04:00,26.826876695460204,26.952878952026367,26.973496549729997,26.80396767095177,94154800,AAPL
2016-10-25 00:00:00-04:00,27.02160511953125,27.090333938598636,27.11553438906691,26.874985270177547,192516000,AAPL
2016-10-26 00:00:00-04:00,26.187705868323828,26.480945587158203,26.50614603935615,25.95861211950365,264536800,AAPL
2016-10-27 00:00:00-04:00,26.435126540073536,26.226652145385746,26.542800877615743,26.139595405493814,138248000,AAPL
2016-10-28 00:00:00-04:00,26.08690996485436,26.05254554748535,26.39389479823127,25.99068924665176,151446800,AAPL
2016-10-31 00:00:00-04:00,26.036509126329623,26.011308670043945,26.169383941681957,25.93341587392997,105677600,AAPL
2016-11-01 00:00:00-04:00,25.99297136934333,25.541656494140625,26.06398985806281,25.32172674869161,175303200,AAPL
2016-11-02 00:00:00-04:00,25.52103904322871,25.564565658569336,25.738677363470607,25.48209353292795,113326800,AAPL
2016-11-03 00:00:00-04:00,25.55535911106137,25.29054832458496,25.665887700158493,25.22607302147493,107730400,AAPL
2016-11-04 00:00:00-04:00,24.991202693230072,25.06258583068848,25.387267372329607,24.8944897153534,123348000,AAPL
2016-11-07 00:00:00-05:00,25.34811328774893,25.424102783203125,25.447129423904983,25.20534530448529,130240000,AAPL
2016-11-08 00:00:00-05:00,25.4010757030152,25.57377815246582,25.725757151256047,25.26061090358308,97016800,AAPL
2016-11-09 00:00:00-05:00,25.30206718672597,25.532337188720703,25.63365655178101,24.88067441825933,236705600,AAPL
2016-11-10 00:00:00-05:00,25.58069260933393,24.820802688598636,25.58069260933393,24.369473714367945,228538000,AAPL
2016-11-11 00:00:00-05:00,24.66651898504369,24.968172073364254,25.069491418921867,24.535265176853336,136575600,AAPL
2016-11-14 00:00:00-05:00,24.802372956180022,24.341833114624023,24.82539959689381,23.96649377621111,204702000,AAPL
2016-11-15 00:00:00-05:00,24.53986720330028,24.664213180541992,24.795466974827097,24.44545744234022,129058000,AAPL
2016-11-16 00:00:00-05:00,24.56980419383247,25.327392578125,25.382658633805825,24.54677754904232,235362000,AAPL
2016-11-17 00:00:00-05:00,25.2859462418886,25.31818389892578,25.41029224338368,25.060282642628334,110528000,AAPL
2016-11-18 00:00:00-05:00,25.265218735769334,25.343509674072266,25.454040021063754,25.251403101203,113715600,AAPL
2016-11-21 00:00:00-05:00,25.357330684505023,25.728065490722656,25.787934420268236,25.332000846304773,117058400,AAPL
2016-11-22 00:00:00-05:00,25.77871976578358,25.74418067932129,25.88694692155281,25.65207234950789,103862000,AAPL
2016-11-23 00:00:00-05:00,25.64286476238648,25.61293029785156,25.67740561027784,25.40568696732388,109705600,AAPL
2016-11-25 00:00:00-05:00,25.589905184038184,25.741884231567383,25.760306253720145,25.548456512604837,45903600,AAPL
2016-11-28 00:00:00-05:00,25.65898167602616,25.691219329833984,25.89846264489884,25.649770666821013,108776000,AAPL
2016-11-29 00:00:00-05:00,25.50930419992888,25.6658878326416,25.797141630884603,25.345812749964452,114115200,AAPL
2016-11-30 00:00:00-05:00,25.69812432379819,25.449432373046875,25.836285933053308,25.39186488945556,144649200,AAPL
2016-12-01 00:00:00-05:00,25.41489222871428,25.21225357055664,25.546146015557245,25.106329615983377,148347600,AAPL
2016-12-02 00:00:00-05:00,25.13857707360713,25.30667495727539,25.350425065413624,25.06489073920397,106112000,AAPL
2016-12-05 00:00:00-05:00,25.32969790926202,25.124757766723636,25.33660572760053,24.92672544252376,137298000,AAPL
2016-12-06 00:00:00-05:00,25.21456310942349,25.31818389892578,25.41259543512077,25.143179976958383,104782000,AAPL
2016-12-07 00:00:00-05:00,25.159307753117368,25.56688499450684,25.60372904812141,25.136281098018845,119994800,AAPL
2016-12-08 00:00:00-05:00,25.52772476588567,25.8178653717041,25.88924848834048,25.467854091740875,108273200,AAPL
2016-12-09 00:00:00-05:00,25.861615267964662,26.2392578125,26.411960259945555,25.861615267964662,137610400,AAPL
2016-12-12 00:00:00-05:00,26.0872849736857,26.089588165283203,26.48104640947774,25.90306829593507,105497600,AAPL
2016-12-13 00:00:00-05:00,26.213931585950814,26.524797439575195,26.692893527728145,26.193208132680063,174935200,AAPL
2016-12-14 00:00:00-05:00,26.49025659397022,26.524797439575195,26.75736883588656,26.476440958456383,136127200,AAPL
2016-12-15 00:00:00-05:00,26.56854721782014,26.66986656188965,26.87941306770243,26.53400812945132,186098000,AAPL
2016-12-16 00:00:00-05:00,26.819545545958974,26.70441055297852,26.82645336444651,26.630724227743848,177404400,AAPL
2016-12-19 00:00:00-05:00,26.66526053515615,26.858686447143555,27.02908571582107,26.653746335091068,111117600,AAPL
2016-12-20 00:00:00-05:00,26.881716300652275,26.930072784423828,27.05672197298301,26.86790066438054,85700000,AAPL
2016-12-21 00:00:00-05:00,26.895529640202245,26.955398559570312,27.033691252558103,26.89092325759226,95132800,AAPL
2016-12-22 00:00:00-05:00,26.79191278982665,26.77809715270996,26.82875683123196,26.62842130893696,104343600,AAPL
2016-12-23 00:00:00-05:00,26.616907340902003,26.831058502197266,26.831058502197266,26.616907340902003,56998000,AAPL
2016-12-27 00:00:00-05:00,26.831048590143883,27.001449584960938,27.12579554463016,26.824140774076696,73187600,AAPL
2016-12-28 00:00:00-05:00,27.061331691973447,26.886327743530277,27.176466700759075,26.757375339052214,83623600,AAPL
2016-12-29 00:00:00-05:00,26.81493273369872,26.879409790039062,26.96691173127073,26.80342029125305,60158000,AAPL
2016-12-30 00:00:00-05:00,26.86099104935882,26.66986656188965,26.98763847262534,26.58006141848999,122345200,AAPL
2017-01-03 00:00:00-05:00,26.66525549461498,26.745849609375,26.78729826222586,26.42577458445667,115127600,AAPL
2017-01-04 00:00:00-05:00,26.67677402378607,26.715919494628903,26.82875303786345,26.653747379573836,84472400,AAPL
2017-01-05 00:00:00-05:00,26.692895000634792,26.851781845092773,26.909349338670825,26.66756516291481,88774400,AAPL
2017-01-06 00:00:00-05:00,26.890926397200776,27.151132583618164,27.208700075222666,26.819543269793733,127007600,AAPL
2017-01-09 00:00:00-05:00,27.1603412642579,27.399822235107425,27.50114158038002,27.15803982955289,134247600,AAPL
2017-01-10 00:00:00-05:00,27.34916510169933,27.42745780944824,27.489629931843083,27.240939685443166,97848400,AAPL
2017-01-11 00:00:00-05:00,27.34225404705444,27.574827194213867,27.616275856511383,27.31001639380307,110354400,AAPL
2017-01-12 00:00:00-05:00,27.3791016723466,27.45969581604004,27.471210018062205,27.22021481990768,108344800,AAPL
2017-01-13 00:00:00-05:00,27.427455726112875,27.41133689880371,27.54489390040559,27.358374033747648,104447600,AAPL
2017-01-17 00:00:00-05:00,27.25015334329267,27.632402420043945,27.6876667329742,27.22252206523796,137759200,AAPL
2017-01-18 00:00:00-05:00,27.632390089887483,27.63008689880371,27.747525048595342,27.56561160301852,94852000,AAPL
2017-01-19 00:00:00-05:00,27.49423365835313,27.581735610961918,27.65311873659486,27.48732584062354,102389200,AAPL
2017-01-20 00:00:00-05:00,27.736023226390778,27.632402420043945,27.736023226390778,27.57023028760001,130391600,AAPL
2017-01-23 00:00:00-05:00,27.63239775829992,27.650819778442383,27.818915880985877,27.57943488959548,88200800,AAPL
2017-01-24 00:00:00-05:00,27.528769614525945,27.6254825592041,27.65541701632256,27.51725541580804,92844000,AAPL
2017-01-25 00:00:00-05:00,27.72911362022392,28.0653076171875,28.11596729945146,27.69687596002335,129510400,AAPL
2017-01-26 00:00:00-05:00,28.016941051041517,28.07911491394043,28.194249875199077,28.000822226738105,105350400,AAPL
2017-01-27 00:00:00-05:00,28.12516893234686,28.081417083740234,28.17352540652359,28.000822960112348,82251600,AAPL
2017-01-30 00:00:00-05:00,27.84655172029644,28.007740020751957,28.007740020751957,27.78437959206952,121510000,AAPL
2017-01-31 00:00:00-05:00,27.897208806323995,27.943262100219727,27.952473110362984,27.775165996361807,196804000,AAPL
2017-02-01 00:00:00-05:00,29.251192245568664,29.64725685119629,30.047927839765823,29.2465876194471,447940000,AAPL
2017-02-02 00:00:00-05:00,29.46994644925383,29.596593856811523,29.79462613739134,29.423891409107277,134841600,AAPL
2017-02-03 00:00:00-05:00,29.545940567032822,29.723249435424805,29.74857927376652,29.511401475494605,98029200,AAPL
2017-02-06 00:00:00-05:00,29.734762520001546,30.001873016357425,30.050231256335135,29.68179789677811,107383600,AAPL
2017-02-07 00:00:00-05:00,30.059436507873222,30.28740501403809,30.41635561862572,30.03871305648745,152735200,AAPL
2017-02-08 00:00:00-05:00,30.24596096148724,30.404844284057617,30.446294704375685,30.216024742015342,92016400,AAPL
2017-02-09 00:00:00-05:00,30.446477963762597,30.624555587768555,30.63149335620871,30.323906016153,113399600,AAPL
2017-02-10 00:00:00-05:00,30.63380397187897,30.5551700592041,30.74481178011904,30.5389831114215,80262000,AAPL
2017-02-13 00:00:00-05:00,30.77718979249929,30.82575416564941,30.948329627164423,30.700870820103,92141600,AAPL
2017-02-14 00:00:00-05:00,30.86737501265075,31.2258415222168,31.24202846543826,30.816495713028544,132904800,AAPL
2017-02-15 00:00:00-05:00,31.34148349024711,31.339168548583984,31.514934729006125,31.1333398864116,142492400,AAPL
2017-02-16 00:00:00-05:00,31.37617383020724,31.302169799804688,31.429364557891077,31.184220693315968,90338400,AAPL
2017-02-17 00:00:00-05:00,31.24434444772019,31.38772964477539,31.41316929543425,31.24434444772019,88792800,AAPL
2017-02-21 00:00:00-05:00,31.505681585032608,31.614377975463867,31.62594209699634,31.44786450624468,98028800,AAPL
2017-02-22 00:00:00-05:00,31.551939406530067,31.709203720092773,31.71151513320584,31.477935369287305,83347600,AAPL
2017-02-23 00:00:00-05:00,31.771643190601356,31.575063705444336,31.79476790546571,31.52187297949432,83152800,AAPL
2017-02-24 00:00:00-05:00,31.431678003129807,31.60512924194336,31.60512924194336,31.285977833286587,87106400,AAPL
2017-02-27 00:00:00-05:00,31.716141835739183,31.667573928833008,31.78552304751585,31.517250910712743,81029600,AAPL
2017-02-28 00:00:00-05:00,31.702253649959545,31.681440353393555,31.785510365097117,31.614370581516106,93931600,AAPL
2017-03-01 00:00:00-05:00,31.889590146585466,32.32899856567383,32.412255306318166,31.82252388303502,145658400,AAPL
2017-03-02 00:00:00-05:00,32.37755278068248,32.13703536987305,32.44230760393398,32.09077889994494,104844000,AAPL
2017-03-03 00:00:00-05:00,32.09540716709695,32.32667541503906,32.33823953321085,32.0514656353682,84432400,AAPL
2017-03-06 00:00:00-05:00,32.23186757749497,32.22492980957031,32.32437703128176,32.053793495595706,87000000,AAPL
2017-03-07 00:00:00-05:00,32.16017841445196,32.266563415527344,32.37294488772751,32.09773496754085,69785200,AAPL
2017-03-08 00:00:00-05:00,32.13472189273344,32.14628601074219,32.33130131226214,32.10465942055872,74828800,AAPL
2017-03-09 00:00:00-05:00,32.086171392808566,32.07229232788086,32.097731986936,31.69532732590461,88623600,AAPL
2017-03-10 00:00:00-05:00,32.204108628289255,32.17866897583008,32.229548280748425,32.0630348335382,78451200,AAPL
2017-03-13 00:00:00-04:00,32.111605056328585,32.19254684448242,32.245737565712,32.104667289597515,69686800,AAPL
2017-03-14 00:00:00-04:00,32.215670717979364,32.143978118896484,32.29661249515814,32.109285761070936,61236400,AAPL
2017-03-15 00:00:00-04:00,32.24112289963792,32.48395538330078,32.55102165496475,32.15323979363848,102767200,AAPL
2017-03-16 00:00:00-04:00,32.54408529075881,32.537147521972656,32.613466507495595,32.43770028791237,76928000,AAPL
2017-03-17 00:00:00-04:00,32.608827648937776,32.375247955322266,32.608827648937776,32.35211971565288,175540000,AAPL
2017-03-20 00:00:00-04:00,32.47007021069586,32.71521759033203,32.72446677028318,32.43075502037318,86168000,AAPL
2017-03-21 00:00:00-04:00,32.8655564922879,32.340576171875,33.0251322724614,32.31513650360276,158119600,AAPL
2017-03-22 00:00:00-04:00,32.34286241538376,32.70595169067383,32.747581805850054,32.322045593359135,103440800,AAPL
2017-03-23 00:00:00-04:00,32.66895476724913,32.59032440185547,32.742962308001125,32.51863180229808,81385200,AAPL
2017-03-24 00:00:00-04:00,32.72445693455223,32.52556610107422,32.7799625841996,32.4584998621812,89582400,AAPL
2017-03-27 00:00:00-04:00,32.23649033017133,32.58108139038086,32.65971177065704,32.058412739296315,94300400,AAPL
2017-03-28 00:00:00-04:00,32.58802796194624,33.25639343261719,33.31189558480761,32.52095815621563,133499200,AAPL
2017-03-29 00:00:00-04:00,33.22863610236925,33.33039474487305,33.41596643727402,33.115316865024205,116760000,AAPL
2017-03-30 00:00:00-04:00,33.346581457356166,33.28644943237305,33.41827407587476,33.18700574316975,84829200,AAPL
2017-03-31 00:00:00-04:00,33.23787837068514,33.224002838134766,33.365076633853526,33.073676334799764,78646800,AAPL
2017-04-03 00:00:00-04:00,33.23556842044681,33.233253479003906,33.33038574000391,33.082930497929304,79942800,AAPL
2017-04-04 00:00:00-04:00,33.12918408536911,33.480712890625,33.50846395747771,33.11068219784257,79565600,AAPL
2017-04-05 00:00:00-04:00,33.3535115560882,33.30725860595703,33.640285493099675,33.25869071455128,110871600,AAPL
2017-04-06 00:00:00-04:00,33.36969945878765,33.224002838134766,33.42289370539606,33.17543494533447,84596000,AAPL
2017-04-07 00:00:00-04:00,33.24018455806066,33.14999008178711,33.344254564703455,33.13380313931413,66688800,AAPL
2017-04-10 00:00:00-04:00,33.210126823087656,33.110679626464844,33.274881659964585,33.04823620202139,75733600,AAPL
2017-04-11 00:00:00-04:00,33.05748893171937,32.7545280456543,33.15230977466501,32.39143514753885,121517600,AAPL
2017-04-12 00:00:00-04:00,32.74758555682854,32.79383850097656,32.874780271017244,32.611134607612726,81400000,AAPL
2017-04-13 00:00:00-04:00,32.8192903850695,32.620399475097656,32.92798678522125,32.620399475097656,71291600,AAPL
2017-04-17 00:00:00-04:00,32.71984354935364,32.80078887939453,32.81235300209678,32.5787697216858,66328400,AAPL
2017-04-18 00:00:00-04:00,32.703654417891855,32.655086517333984,32.84935106181636,32.634273215183995,58790000,AAPL
2017-04-19 00:00:00-04:00,32.812341473792294,32.53481674194336,32.84009253542777,32.481626030850855,69313600,AAPL
2017-04-20 00:00:00-04:00,32.65971256512075,32.94186019897461,33.0528680049398,32.645837030484415,93278400,AAPL
